User_Id,Movie_Id,Year,Name,Estimate_Score
913914,10122,1982.0,Danger Mouse: Seasons 3 & 4,3.6019
913914,10123,1996.0,Broken Arrow,3.6019
913914,10124,2004.0,Fathers and Sons,3.6019
913914,10125,1994.0,Jason's Lyric,3.6019
913914,10126,1988.0,Midnight Run,3.6019
913914,10127,2002.0,Underdog: Nemesis,3.6019
913914,10128,1985.0,Year of the Dragon,3.6019
913914,10129,2002.0,Paper Soldiers,3.6019
913914,10130,2003.0,Lost Boys of Sudan,3.6019
913914,10131,1992.0,Diggstown,3.6019
913914,10132,2004.0,The White Diamond,3.6019
913914,10133,1977.0,The Amazing Howard Hughes,3.6019
913914,10135,1964.0,Jonny Quest: Season 1,3.6019
913914,10150,1966.0,Blues Masters,3.6019
913914,10136,2004.0,Sesame Street: Learning About Numbers,3.6019
913914,10137,1972.0,Are You Being Served?,3.6019
913914,10138,2001.0,Lift,3.6019
913914,10139,2002.0,Evolution,3.6019
913914,10140,2005.0,Kim Possible Movie: So the Drama,3.6019
913914,10141,2000.0,Star Trek: Voyager: Season 7,3.6019
913914,10142,1954.0,The Wild One,3.6019
913914,10143,1962.0,The Music Man,3.6019
913914,10144,1978.0,Coma,3.6019
913914,10145,2000.0,'N Sync: Live at Madison Square Garden,3.6019
913914,10146,1985.0,The Creation of the Universe,3.6019
913914,10147,1954.0,Taxi Driver,3.6019
913914,10148,2000.0,Va Savoir,3.6019
913914,10149,1999.0,Pups,3.6019
913914,10185,1995.0,Frasier: Season 3,3.6019
913914,10186,1941.0,Mr. & Mrs. Smith,3.6019
913914,10187,2002.0,Lenny Kravitz: Live,3.6019
913914,10238,2004.0,Bellydance Fitness for Weight Loss: Too Hip,3.6019
913914,10224,1999.0,The Worst Witch: Sorcery and Chips,3.6019
913914,10225,1993.0,Groundhog Day,3.6019
913914,10226,2002.0,13 Conversations About One Thing,3.6019
913914,10227,2001.0,Sweeney Todd in Concert,3.6019
913914,10228,2002.0,For Real,3.6019
913914,10229,2004.0,Vanity Fair,3.6019
913914,10230,1997.0,Wag the Dog,3.6019
913914,10231,2004.0,Kung Fu Hustle,3.6019
913914,10232,1992.0,Guncrazy,3.6019
913914,10233,2003.0,Wonderland: Bonus Material,3.6019
913914,10234,1994.0,Trial by Jury,3.6019
913914,10235,2000.0,Teen Spirit: A Tribute to Kurt Cobain,3.6019
913914,10236,1985.0,Mad Max Beyond Thunderdome,3.6019
913914,10237,1990.0,All About Ah-Long,3.6019
913914,10239,1955.0,Seven Year Itch,3.6019
913914,10221,1991.0,Shattered,3.6019
913914,10240,2001.0,Summer Catch,3.6019
913914,10241,2000.0,The Legend of Bagger Vance,3.6019
913914,10242,1993.0,Butterfly Sword,3.6019
913914,10243,2001.0,Ghosts of Mars,3.6019
913914,10244,1995.0,Hard Bounty,3.6019
913914,10245,1984.0,Star Trek III: The Search for Spock: Bonus Material,3.6019
913914,10246,2002.0,Close Your Eyes,3.6019
913914,10247,2001.0,Crocodile 2: Death Swamp,3.6019
913914,10248,1999.0,Taxman,3.6019
913914,10249,1988.0,Stormy Monday,3.6019
913914,10250,2005.0,National Geographic: Inside Shock and Awe,3.6019
913914,10251,2005.0,Samurai 7,3.6019
913914,10252,1973.0,Fat Albert and the Cosby Kids: The Original Animated Series: Vol. 2,3.6019
913914,10253,1998.0,The Governess,3.6019
913914,10222,1953.0,The War of the Worlds,3.6019
913914,10220,1995.0,Gloria Estefan: Everlasting Gloria,3.6019
913914,10188,1996.0,Mysteries of the Deep: Legendary Shipwrecks: Last Voyage of the Lusitania,3.6019
913914,10203,1995.0,Carrington,3.6019
913914,10189,2003.0,Mambo Italiano,3.6019
913914,10190,1991.0,Slacker,3.6019
913914,10191,1952.0,Pat and Mike,3.6019
913914,10192,1969.0,Mosquito Squadron,3.6019
913914,10193,1997.0,Bee Gees: One Night Only,3.6019
913914,10194,2001.0,Visible Secret,3.6019
913914,10195,1944.0,Charlie Chan: The Chinese Cat,3.6019
913914,10196,2003.0,Quick Toning: Abs & Buns of Steel,3.6019
913914,10197,2001.0,Greenmail,3.6019
913914,10198,2000.0,102 Dalmatians,3.6019
913914,10199,2003.0,Hall & Oates: Live in Concert,3.6019
913914,10200,2004.0,Pink Floyd: Inside Pink Floyd: A Critical Review 1967-1974,3.6019
913914,10201,2003.0,Colosseum: A Gladiator's Story,3.6019
913914,10202,1982.0,Rudolph and Frosty's Christmas in July,3.6019
913914,10204,2004.0,Pursued,3.6019
913914,10219,1968.0,Flesh (Andy Warhol),3.6019
913914,10205,2000.0,Galerians: Rion,3.6019
913914,10206,1974.0,Vampyres,3.6019
913914,10207,1991.0,God of Gamblers III: Back to Shanghai,3.6019
913914,10208,1993.0,Attack of the 50 Ft. Woman,3.6019
913914,10209,1994.0,No Escape,3.6019
913914,10210,1990.0,All the Vermeers in New York,3.6019
913914,10211,1965.0,The Avengers '65,3.6019
913914,10212,1985.0,Weird Science,3.6019
913914,10213,1979.0,The Who: The Kids Are Alright,3.6019
913914,10214,1997.0,The Relic,3.6019
913914,10215,1993.0,New Dominion Tank Police,3.6019
913914,10216,1951.0,Lullaby of Broadway,3.6019
913914,10217,1995.0,The Babysitter,3.6019
913914,10218,1957.0,Pyaasa,3.6019
913914,10393,2000.0,Just One Time,3.6019
913914,10395,1975.0,Breakheart Pass,3.6019
913914,11790,2003.0,Devil Winds,3.6019
913914,10577,2000.0,Stiff Upper Lips,3.6019
913914,10583,2003.0,The School of Rock,3.6019
913914,10582,2003.0,Oldboy,3.6019
913914,10581,1998.0,Invasion: Earth,3.6019
913914,10580,1994.0,Baseball,3.6019
913914,10579,1972.0,Dracula A.D. 1972,3.6019
913914,10578,1974.0,The Great Ecstasy of the Sculptor Steiner / How Much Wood Would a Woodchuck Chuck? / La Soufriere,3.6019
913914,10576,2004.0,DiG!,3.6019
913914,10532,2000.0,Titus: Seasons 1 & 2,3.6019
913914,10575,1962.0,The Twilight Zone: Vol. 6,3.6019
913914,10574,2004.0,The Keys to the House,3.6019
913914,10573,1972.0,Columbo: Season 2,3.6019
913914,10572,1999.0,Marianne Faithfull: Dreaming My Dreams,3.6019
913914,10571,2002.0,Shooters,3.6019
913914,10570,1964.0,The World of Henry Orient,3.6019
913914,10584,1999.0,Revolutionary Girl Utena: The Movie,3.6019
913914,10585,1998.0,Duplicate,3.6019
913914,10586,1991.0,Red Green: Stuffed and Mounted 5,3.6019
913914,10587,1994.0,Nightfire,3.6019
913914,10588,2003.0,Fear X,3.6019
913914,10589,2005.0,Daphne in the Brilliant Blue,3.6019
913914,10590,1975.0,Lips of Blood,3.6019
913914,10591,2000.0,Stardom,3.6019
913914,10592,2002.0,Skinwalkers,3.6019
913914,10593,1945.0,And Then There Were None,3.6019
913914,10594,1997.0,Tower of Terror,3.6019
913914,10595,1993.0,Bill Monroe: The Father of Bluegrass,3.6019
913914,10596,2003.0,National Security,3.6019
913914,10597,2000.0,Inspector Morse 33: The Remorseful Day,3.6019
913914,10598,2004.0,Chappelle's Show: Season 2,3.6019
913914,10599,1978.0,Doctor Who: The Androids of Tara,3.6019
913914,10600,2003.0,Epoch: Evolution,3.6019
913914,10569,2002.0,To': Day of Days: White Knuckle Extreme,3.6019
913914,10568,1993.0,National Lampoon's Loaded Weapon,3.6019
913914,10567,1999.0,The All New Adventures of Laurel & Hardy: For Love or Mummy,3.6019
913914,10548,1956.0,Jubal,3.6019
913914,10534,1996.0,Kimera: Vol. 1,3.6019
913914,10535,2002.0,ECW: Wrestlepalooza '97,3.6019
913914,10536,1998.0,James Taylor: Live at the Beacon Theatre,3.6019
913914,10537,2001.0,America: A Tribute to Heroes,3.6019
913914,10538,2002.0,Citizen Toxie: The Toxic Avenger IV,3.6019
913914,10539,1985.0,Doctor Who: The Two Doctors,3.6019
913914,10540,2004.0,Good Night Maisy,3.6019
913914,10541,1991.0,The Commish: Season 1,3.6019
913914,10542,1997.0,The Adventures of Paddington Bear,3.6019
913914,10543,1992.0,Zebrahead,3.6019
913914,10544,1999.0,The Tavern,3.6019
913914,10545,2003.0,Love Comes Softly,3.6019
913914,10546,1973.0,Season of the Witch,3.6019
913914,10547,1995.0,Swan Lake: Tchaikovsky (Matthew Bourne),3.6019
913914,10549,2000.0,Attention Shoppers,3.6019
913914,10566,2002.0,Hellraiser VI: Hellseeker,3.6019
913914,10550,2003.0,Cold Mountain,3.6019
913914,10551,1999.0,Deterrence,3.6019
913914,10552,2003.0,The Forsyte Saga: Series 2,3.6019
913914,10553,2000.0,Rock: The People's Champ: WWF,3.6019
913914,10554,1959.0,The Diary of Anne Frank,3.6019
913914,10555,2004.0,Masti,3.6019
913914,10556,1994.0,Destiny in Space: IMAX,3.6019
913914,10558,1970.0,Bed and Board,3.6019
913914,10559,1941.0,Citizen Kane: Bonus Material,3.6019
913914,10560,1957.0,Witness for the Prosecution,3.6019
913914,10561,2005.0,Ice Princess,3.6019
913914,10562,2002.0,The Biggest Fan,3.6019
913914,10563,2003.0,Killer Rats,3.6019
913914,10565,2002.0,The Peeping,3.6019
913914,10601,1972.0,The Discreet Charm of the Bourgeoisie,3.6019
913914,10602,2004.0,800 Bullets,3.6019
913914,10603,2001.0,Rudolph the Red Nosed Reindeer and the Island of Misfit Toys,3.6019
913914,10655,1991.0,Dogfight,3.6019
913914,10640,1976.0,The Duchess of Duke Street: Series 1,3.6019
913914,10641,1957.0,A Man Escaped,3.6019
913914,10642,1999.0,Godzilla 2000: Millennium,3.6019
913914,10643,1992.0,Seinfeld: Season 4,3.6019
913914,10644,2002.0,The West Wing: Season 4,3.6019
913914,10645,1995.0,Dracula: Dead and Loving It,3.6019
913914,10646,1985.0,Secret Admirer,3.6019
913914,10647,1982.0,The Blue and the Gray,3.6019
913914,10648,1988.0,The Kiss,3.6019
913914,10650,2001.0,Little Polar Bear,3.6019
913914,10651,1998.0,Secrets of War: The Korean Conflict,3.6019
913914,10652,1998.0,The Great Battles of World War II: Battle for the Beach,3.6019
913914,10653,1996.0,Werewolf,3.6019
913914,10654,2001.0,The I Love Lucy 50th Anniversary Special,3.6019
913914,10656,2003.0,Before We Ruled the Earth: Mastering the Beasts,3.6019
913914,10638,1997.0,Night Screams,3.6019
913914,10657,2000.0,Joe Gould's Secret,3.6019
913914,10658,2001.0,Luck of the Draw,3.6019
913914,10659,1973.0,The Cheerleaders Collection: The Cheerleaders,3.6019
913914,10660,1992.0,For a Lost Soldier,3.6019
913914,10661,1953.0,Tokyo Story,3.6019
913914,10662,1988.0,Akira,3.6019
913914,10663,1998.0,Kipper: Friendship Tails,3.6019
913914,10664,1994.0,Wyatt Earp: Special Edition,3.6019
913914,10665,2003.0,The Hero,3.6019
913914,10666,1987.0,Star Trek: The Next Generation: Season 1,3.6019
913914,10667,2005.0,Stone Cold,3.6019
913914,10668,1967.0,The Monkees: Favorite Episodes,3.6019
913914,10669,1993.0,Mystery Science Theater 3000: Manos: Hands of Fate,3.6019
913914,10670,1997.0,Full Metal Yakuza,3.6019
913914,10639,2001.0,Daria: The Movie: Is it Fall Yet?,3.6019
913914,10637,1962.0,The Dick Van Dyke Show: Season 2,3.6019
913914,10604,1988.0,Dominick and Eugene,3.6019
913914,10620,1940.0,The Philadelphia Story,3.6019
913914,10605,1976.0,The Front,3.6019
913914,10606,1974.0,Little House on the Prairie: Season 1,3.6019
913914,10607,2002.0,We Were Soldiers,3.6019
913914,10608,1999.0,Trick,3.6019
913914,10609,1978.0,Best of The Muppet Show: Harry Belafonte / Linda Ronstadt / John Denver,3.6019
913914,10610,2002.0,Desert Saints,3.6019
913914,10611,2004.0,Wrestlemania XX 2004,3.6019
913914,10612,1960.0,Swiss Family Robinson,3.6019
913914,10613,1984.0,A Soldier's Story,3.6019
913914,10614,2003.0,Beethoven's 5th,3.6019
913914,10615,1979.0,Opening Night,3.6019
913914,10616,2001.0,Bob & Rose,3.6019
913914,10617,1963.0,Contempt,3.6019
913914,10618,1991.0,Cape Fear: Bonus Material,3.6019
913914,10621,1965.0,Live and Swingin': The Ultimate Rat Pack Collection,3.6019
913914,10636,1972.0,The Chinese Connection,3.6019
913914,10622,2000.0,Bless the Child,3.6019
913914,10623,2000.0,Tell Me No Lies,3.6019
913914,10624,1998.0,Savior,3.6019
913914,10625,2002.0,Windtalkers,3.6019
913914,10626,1999.0,Sports Bloopers DVD Triple Play,3.6019
913914,10627,1978.0,Dawn of the Dead,3.6019
913914,10628,2003.0,MTV's Wuthering Heights,3.6019
913914,10629,1987.0,Deathstalker 2,3.6019
913914,10630,1980.0,Tess,3.6019
913914,10631,1979.0,Beyond the Darkness,3.6019
913914,10632,1972.0,Score,3.6019
913914,10633,2003.0,It Runs in the Family,3.6019
913914,10634,2005.0,Mermaid Forest,3.6019
913914,10635,2001.0,Go Tigers!,3.6019
913914,10533,2001.0,Hellion: The Devil's Playground,3.6019
913914,10531,2000.0,Diplomatic Siege,3.6019
913914,10396,1999.0,After Life,3.6019
913914,10438,1972.0,The King of Marvin Gardens,3.6019
913914,10444,1998.0,Besieged,3.6019
913914,10443,1963.0,Bay of Angels,3.6019
913914,10442,2000.0,Better Living Through Circuitry,3.6019
913914,10441,2004.0,Fred Rogers: America's Favorite Neighbor,3.6019
913914,10440,1995.0,Tales from the Crypt: The Robert Zemeckis Collection,3.6019
913914,10439,1928.0,The Circus,3.6019
913914,10437,1982.0,Missing,3.6019
913914,10530,1999.0,Vaastav,3.6019
913914,10436,2000.0,Road Trip,3.6019
913914,10435,1993.0,The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,3.6019
913914,10434,1996.0,Zero Woman: The Accused,3.6019
913914,10433,1953.0,Stalag 17,3.6019
913914,10432,1988.0,Tibet: Windham Hill,3.6019
913914,10431,2003.0,Growing up with Winnie the Pooh: A Great Day of Discovery,3.6019
913914,10445,1963.0,The Andy Griffith Show: Vol 1: High Noon at Mayberry / The Loaded Goat,3.6019
913914,10446,1993.0,The Remains of the Day,3.6019
913914,10447,2005.0,Blue's Clues: Blue's Room: Alphabet Power,3.6019
913914,10448,1993.0,Who's the Man?,3.6019
913914,10449,2005.0,No Direction Home: Bob Dylan,3.6019
913914,10450,1943.0,Sherlock Holmes Faces Death,3.6019
913914,10451,1971.0,A Clockwork Orange,3.6019
913914,10452,1988.0,Full Moon in Blue Water,3.6019
913914,10453,1968.0,The Complete Monterey Pop Festival,3.6019
913914,10454,1998.0,Stonebrook,3.6019
913914,10455,1993.0,To Dance With the White Dog,3.6019
913914,10456,1989.0,Campion: Police at the Funeral,3.6019
913914,10457,1999.0,French: Vol. 1: The Standard Deviants,3.6019
913914,10458,1955.0,Picnic,3.6019
913914,10459,2003.0,The Inspector Lynley Mysteries: In the Presence of the Enemy,3.6019
913914,10460,1988.0,Red Dwarf: Series 1,3.6019
913914,10461,1993.0,Searching for Bobby Fischer,3.6019
913914,10430,1994.0,Wagons East,3.6019
913914,10429,2003.0,Final Destination 2,3.6019
913914,10428,1984.0,Splash: 20th Anniversary Edition,3.6019
913914,10411,2004.0,Strawberry Shortcake: Best Pets Yet,3.6019
913914,10397,2005.0,Wild Things: Diamonds in the Rough,3.6019
913914,10398,2005.0,Curious,3.6019
913914,10399,1982.0,Idomeneo: Mozart: Metropolitan Opera,3.6019
913914,10400,2004.0,Gloria Estefan: Live and Unwrapped,3.6019
913914,10401,1990.0,Aerosmith: The Making of Pump,3.6019
913914,10402,2005.0,Ethan Mao,3.6019
913914,10403,1993.0,Amos & Andrew,3.6019
913914,10404,1984.0,Marlene,3.6019
913914,10405,1997.0,Don King: Only in America,3.6019
913914,10406,1995.0,Absolutely Fabulous: Series 3,3.6019
913914,10407,1995.0,Cutthroat Island,3.6019
913914,10408,2000.0,I Come,3.6019
913914,10409,1964.0,633 Squadron,3.6019
913914,10410,1969.0,The Looking Glass War,3.6019
913914,10412,2003.0,MTV: Punk'd: Season 1,3.6019
913914,10427,1971.0,The Best of MusikLaden: Procol Harum,3.6019
913914,10413,2002.0,Clockstoppers,3.6019
913914,10414,1977.0,Rollercoaster,3.6019
913914,10415,2002.0,16 December,3.6019
913914,10416,1943.0,Lady of Burlesque,3.6019
913914,10417,2000.0,Jesus,3.6019
913914,10418,1997.0,South Park: Season 1,3.6019
913914,10419,2000.0,Gossip,3.6019
913914,10420,1984.0,The Muppets Take Manhattan,3.6019
913914,10421,2003.0,Scary Movie 3,3.6019
913914,10422,1999.0,The Legend of Sleepy Hollow,3.6019
913914,10423,1997.0,Rosewood,3.6019
913914,10424,1993.0,Carlito's Way,3.6019
913914,10425,2003.0,Willard,3.6019
913914,10426,1958.0,Auntie Mame,3.6019
913914,10462,2001.0,Cruel and Unusual,3.6019
913914,10463,1995.0,Fist of the North Star,3.6019
913914,10464,1995.0,Tenchi Muyo! Ryo Ohki,3.6019
913914,10514,1999.0,Tale of the Mummy,3.6019
913914,10500,2003.0,Justin Timberlake: Live from London,3.6019
913914,10501,2004.0,5ive Days to Midnight,3.6019
913914,10502,1991.0,Critters 4,3.6019
913914,10503,1994.0,The Cowboy Way,3.6019
913914,10504,2001.0,And the Band Played On,3.6019
913914,10505,2000.0,Loser,3.6019
913914,10506,2003.0,Pinjar,3.6019
913914,10507,1997.0,Sapnay,3.6019
913914,10508,2001.0,Classic Albums: Iron Maiden: Number of the Beast,3.6019
913914,10509,1977.0,Candleshoe,3.6019
913914,10510,1991.0,Guilty by Suspicion,3.6019
913914,10511,1974.0,Amazing Grace,3.6019
913914,10512,2004.0,Las Vegas: Season 2,3.6019
913914,10513,2001.0,La Repetition,3.6019
913914,10515,2000.0,But Forever in My Mind,3.6019
913914,10498,1998.0,Surrender Dorothy,3.6019
913914,10516,2001.0,Strictly Sinatra,3.6019
913914,10517,2004.0,When Will I Be Loved?,3.6019
913914,10518,1999.0,A Man Called Hero,3.6019
913914,10519,2003.0,The Howlin' Wolf Story,3.6019
913914,10520,1999.0,Wind in the Willows,3.6019
913914,10521,2004.0,Cops: Bad Girls,3.6019
913914,10522,1987.0,Aria,3.6019
913914,10523,1937.0,Bulldog Drummond Escapes/ Bulldog Drummond's Secret Police,3.6019
913914,10524,2004.0,NFL Films Super Bowl Collection: Super Bowl XXI-XXX,3.6019
913914,10525,2003.0,The Heroic Duo,3.6019
913914,10526,1997.0,McHale's Navy,3.6019
913914,10527,1998.0,Small Soldiers,3.6019
913914,10528,1998.0,Night Warriors #1: Darkstalker's Revenge: Alpha,3.6019
913914,10529,1956.0,The Rainmaker,3.6019
913914,10499,1995.0,Iron Eagle 4: On the Attack,3.6019
913914,10497,1981.0,Bustin' Loose,3.6019
913914,10465,2002.0,Bruce Springsteen and The E Street Band: Live in Barcelona,3.6019
913914,10480,1980.0,The Private Eyes,3.6019
913914,10466,1955.0,Lady and the Tramp,3.6019
913914,10467,1997.0,Music From Another Room,3.6019
913914,10468,1999.0,70 Years of Popeye,3.6019
913914,10469,2002.0,Malevolent,3.6019
913914,10470,1999.0,A Saintly Switch,3.6019
913914,10471,1998.0,Spawn 2,3.6019
913914,10472,2004.0,Since Otar Left,3.6019
913914,10473,1979.0,More American Graffiti,3.6019
913914,10474,1966.0,Khartoum,3.6019
913914,10475,2002.0,Let's Dance Salsa: Beginning Lessons 2,3.6019
913914,10476,1932.0,Trouble in Paradise,3.6019
913914,10477,1965.0,Guide,3.6019
913914,10478,1999.0,Arthur's Quest,3.6019
913914,10479,1987.0,Unsolved Mysteries: UFOs,3.6019
913914,10481,1999.0,Tail Lights Fade,3.6019
913914,10496,1999.0,Thakshak,3.6019
913914,10482,2002.0,The Adventures of Jimmy Neutron: Jet Fusion,3.6019
913914,10483,1972.0,Au Pair Girls,3.6019
913914,10484,1925.0,Sally of the Sawdust,3.6019
913914,10485,2000.0,Shriek If You Know What I Did Last Friday the 13th,3.6019
913914,10486,1988.0,Friday the 13th: Part 7: The New Blood,3.6019
913914,10487,2002.0,Ayurveda: The Art of Being,3.6019
913914,10488,2004.0,The Ultimate National Geographic WWII Collection,3.6019
913914,10489,1937.0,The Edge of the World,3.6019
913914,10490,1999.0,Bravo Two Zero,3.6019
913914,10491,1962.0,Dr. No,3.6019
913914,10492,1997.0,Stomp: Stomp Out Loud,3.6019
913914,10493,1995.0,Hunted,3.6019
913914,10494,2003.0,The Reagans,3.6019
913914,10495,2000.0,Land of the Mammoth,3.6019
913914,10119,1973.0,Soylent Green,3.6019
913914,10118,1992.0,Sailor Moon: Vol. 9: The Return of the Doom Tree,3.6019
913914,10117,1986.0,84 Charing Cross Road,3.6019
913914,9745,2001.0,Deuces Wild,3.6019
913914,9751,1999.0,The Prince of Central Park,3.6019
913914,9750,1999.0,The Turn of the Screw,3.6019
913914,9749,1965.0,Doctor Zhivago: Bonus Material,3.6019
913914,9748,2000.0,Agent Red,3.6019
913914,9747,2005.0,Warm Springs,3.6019
913914,9746,2001.0,Made,3.6019
913914,9744,2001.0,Dust,3.6019
913914,9700,1994.0,Virtual Combat,3.6019
913914,9743,2000.0,Photon: The Idiot Adventures,3.6019
913914,9742,1945.0,The House on 92nd Street,3.6019
913914,9741,1999.0,The 13th Warrior,3.6019
913914,9740,1988.0,Big Business,3.6019
913914,9738,1996.0,Bastard out of Carolina,3.6019
913914,9737,2001.0,The Powerpuff Girls: Meet the Beat-Alls,3.6019
913914,9752,2000.0,Dragon Inn,3.6019
913914,9753,1997.0,Dry Cleaning,3.6019
913914,9754,2001.0,Slashers,3.6019
913914,9755,1999.0,Blood Dolls,3.6019
913914,9756,2002.0,Mr. Deeds,3.6019
913914,9757,1993.0,Homeward Bound: The Incredible Journey,3.6019
913914,9758,1985.0,Colonel Redl,3.6019
913914,9759,1998.0,Hush,3.6019
913914,9761,1967.0,The War Wagon,3.6019
913914,9762,1987.0,Jaws: The Revenge,3.6019
913914,9763,2000.0,Time of Favor,3.6019
913914,9764,1986.0,War of the Shaolin Temple,3.6019
913914,9765,2003.0,Erasure: Hits! The Videos,3.6019
913914,9766,1984.0,George Carlin: Carlin on Campus,3.6019
913914,9767,1980.0,Windwalker,3.6019
913914,9768,2003.0,Basic,3.6019
913914,9769,2001.0,Dead in the Water,3.6019
913914,9736,2000.0,Miles Davis: Live in Montreal,3.6019
913914,9735,2003.0,Avril Lavigne: My World,3.6019
913914,9734,1938.0,Pygmalion,3.6019
913914,9717,1970.0,Airport,3.6019
913914,9702,1999.0,Tarzan,3.6019
913914,9703,1928.0,The Farmer's Wife,3.6019
913914,9704,1977.0,Soldier of Orange,3.6019
913914,9705,1942.0,The Pride of the Yankees,3.6019
913914,9706,2004.0,The Outskirts,3.6019
913914,9707,1991.0,Scorpions: A Savage Crazy World,3.6019
913914,9708,2000.0,Second Skin,3.6019
913914,9709,1990.0,By Dawn's Early Light,3.6019
913914,9710,1968.0,Stolen Kisses,3.6019
913914,9711,1995.0,Lessons of Darkness,3.6019
913914,9712,1964.0,A Shot in the Dark,3.6019
913914,9714,2003.0,The Wiggles: Top of the Tots,3.6019
913914,9715,1942.0,The Spoilers,3.6019
913914,9716,1968.0,Therese and Isabelle,3.6019
913914,9718,2002.0,Never Again,3.6019
913914,9733,1986.0,Down by Law,3.6019
913914,9719,2004.0,Ring of Darkness,3.6019
913914,9720,1974.0,Yessongs: Yes,3.6019
913914,9721,1995.0,Bloodfist 8: Hard Way Out,3.6019
913914,9722,1958.0,Revenge of Frankenstein,3.6019
913914,9723,2002.0,Great Lodges of the National Parks: Glacier Lodges / Pacific Northwest Lodges,3.6019
913914,9724,1991.0,Harley Davidson and the Marlboro Man,3.6019
913914,9725,2000.0,Brother,3.6019
913914,9726,2000.0,The History Channel Presents: Pearl Harbor,3.6019
913914,9727,2004.0,Kontroll,3.6019
913914,9728,1997.0,As Good as It Gets,3.6019
913914,9729,2002.0,Lost in La Mancha,3.6019
913914,9730,1979.0,Clonus,3.6019
913914,9731,1984.0,The Bounty,3.6019
913914,9732,2000.0,Yes: House of Yes: Live from the House of Blues,3.6019
913914,9770,1997.0,Operation Delta Force 3: Clear Target,3.6019
913914,9771,2005.0,Black,3.6019
913914,9772,1996.0,The Ogre,3.6019
913914,9822,2000.0,Chasing Destiny,3.6019
913914,9808,1982.0,Prodigal Son,3.6019
913914,9809,1964.0,Doctor Who: The Dalek Invasion of Earth,3.6019
913914,9810,1917.0,Chaplin Mutuals: Vol. 1,3.6019
913914,9811,1977.0,The Nutcracker (Baryshnikov),3.6019
913914,9812,1978.0,The Cheap Detective,3.6019
913914,9813,1963.0,Youth of the Beast,3.6019
913914,9814,2001.0,Balto 2: Wolf Quest,3.6019
913914,9815,1992.0,Guns N' Roses: Use Your Illusion I,3.6019
913914,9816,1999.0,Baadshah,3.6019
913914,9817,1974.0,Juggernaut,3.6019
913914,9818,1997.0,L.A. Confidential,3.6019
913914,9819,1994.0,Macross Plus,3.6019
913914,9820,1990.0,Berkeley in the Sixties,3.6019
913914,9821,2003.0,Pulse,3.6019
913914,9823,1997.0,Cadfael: The Raven in the Foregate,3.6019
913914,9806,1975.0,Bucktown,3.6019
913914,9824,1994.0,Street Fighter II: Animated Movie,3.6019
913914,9825,2003.0,Ancient Egyptians,3.6019
913914,9826,1953.0,I Love Lucy: Season 3,3.6019
913914,9827,2004.0,Frankenstein,3.6019
913914,9828,1981.0,Stripes,3.6019
913914,9829,1996.0,Styx: Return to Paradise,3.6019
913914,9830,2004.0,The World of Narue,3.6019
913914,9831,1971.0,Vanishing Point,3.6019
913914,9832,2004.0,Globe Trekker: Paris,3.6019
913914,9833,1990.0,Cyrano de Bergerac,3.6019
913914,9834,1977.0,Hardware Wars,3.6019
913914,9835,1962.0,The Beverly Hillbillies Vol. 2: 10 Classic Episodes,3.6019
913914,9836,1961.0,The Twilight Zone: Vol. 35,3.6019
913914,9837,1977.0,Amar Akbar Anthony,3.6019
913914,9807,1982.0,Neil Young: In Berlin,3.6019
913914,9805,1961.0,The Absent-Minded Professor,3.6019
913914,9773,1997.0,A Kid in Aladdin's Palace,3.6019
913914,9788,1998.0,Antz,3.6019
913914,9774,1992.0,Twin Peaks: Fire Walk With Me,3.6019
913914,9775,2001.0,The Back Lot Murders,3.6019
913914,9776,2000.0,Lost Souls,3.6019
913914,9777,1941.0,The Superman Collection (Max Fleischer),3.6019
913914,9778,2002.0,2009 Lost Memories,3.6019
913914,9779,2003.0,Michael Jackson: Number Ones,3.6019
913914,9780,2001.0,Josie and the Pussycats,3.6019
913914,9781,1998.0,Black & White,3.6019
913914,9782,1970.0,McKenzie Break,3.6019
913914,9783,1981.0,Falling in Love Again,3.6019
913914,9784,1997.0,Men with Guns,3.6019
913914,9785,1996.0,Beavis and Butt-head Do America,3.6019
913914,9786,1998.0,Will & Grace: Season 2,3.6019
913914,9787,1999.0,The Magical Legend of the Leprechauns,3.6019
913914,9789,2003.0,Sunset Story,3.6019
913914,9804,1989.0,Legend of Lemnear,3.6019
913914,9790,2002.0,Quest for the True Cross,3.6019
913914,9791,1998.0,2 Seconds,3.6019
913914,9792,1980.0,Lucio Fulci: City of the Living Dead,3.6019
913914,9793,2005.0,Vaada,3.6019
913914,9794,1997.0,Sakura Wars,3.6019
913914,9795,1985.0,Urusei Yatsura Movie 3: Remember My Love,3.6019
913914,9796,1997.0,Breast Men,3.6019
913914,9797,1967.0,Divorce American Style,3.6019
913914,9798,1998.0,A Civil Action,3.6019
913914,9799,1954.0,Comedy Noir Collection: Beat the Devil / That Uncertain Feeling,3.6019
913914,9800,2001.0,Shallow Hal,3.6019
913914,9801,1935.0,Anna Karenina,3.6019
913914,9802,2004.0,Doobie Brothers: Rockin' Down the Highway: The Wildlife Concert,3.6019
913914,9803,1937.0,James Cagney Collection: Something to Sing About / Blood on the Sun,3.6019
913914,9701,1995.0,Radiohead: 7 Television Commercials,3.6019
913914,9699,2003.0,The Snow Walker,3.6019
913914,10116,2004.0,Chameli,3.6019
