Cust_Id,Rating,Timestamp,Movie_Id
2358095,4,2004-09-28,1425
1392742,4,2005-06-24,17330
922332,3,2003-06-03,14718
1364361,4,2005-11-05,330
1192119,3,2005-09-18,13098
1885578,4,2004-10-11,15151
1010609,3,2003-06-09,4488
992739,4,2004-02-16,3756
745950,1,2003-10-28,10282
1248428,4,2003-11-25,7219
2087737,4,2005-11-21,4570
1278864,3,2001-01-21,9049
1245968,4,2005-07-17,4043
715808,5,2004-05-19,468
2159290,1,2003-12-03,4392
1207854,5,2005-02-02,12676
521646,3,2005-12-21,1861
1900331,4,2004-07-22,4271
2045002,3,2004-09-17,15062
1545850,4,2003-12-22,7987
756838,3,2003-09-17,14909
1758460,1,2004-01-27,17479
1458015,1,2003-07-28,3756
2147714,5,2000-08-14,8531
1755279,4,2003-10-12,6994
195265,5,2005-03-16,14533
2513621,4,2004-11-10,8107
1960129,4,2004-05-06,15531
1782687,1,2005-04-06,11013
32668,4,2003-06-08,8387
57012,5,2005-07-16,13728
244957,3,2005-03-08,14646
550261,2,2005-07-30,9426
415890,3,2005-03-10,9625
1323425,4,2005-06-08,9592
604335,4,2003-10-24,13580
623677,3,2004-04-05,7155
1042290,4,2005-04-09,17355
70281,5,2003-05-27,17426
2469021,2,2005-04-24,7635
723328,1,2005-08-22,10899
888773,4,2004-04-22,3371
1497505,4,2004-02-28,5187
872503,5,2005-07-30,9886
678625,1,2001-11-01,4949
2288564,1,2003-03-30,14759
278223,4,2004-06-29,1482
999229,4,2005-07-01,16565
204011,5,2002-04-04,11064
2516211,3,2004-12-06,15099
878148,2,2005-08-28,14103
1947415,3,2005-05-11,14056
22670,4,2004-09-18,2938
2282186,4,2004-08-22,5317
583086,4,2002-04-04,9003
2450983,5,2004-09-29,16765
2167703,3,2004-03-09,14953
2104306,2,2004-04-05,1305
1310510,3,2004-11-27,11323
1494982,4,2005-10-13,4590
303677,3,2004-11-18,16668
108007,4,2005-03-17,14382
435826,5,2004-08-05,12476
1371902,5,2004-01-26,12084
1225643,5,2005-11-14,1255
1129737,4,2005-05-15,1027
1188660,4,2005-06-20,14358
118137,5,2004-06-29,8915
276272,4,2004-11-14,7234
2323867,3,2005-07-21,1833
1719477,5,2004-09-14,10774
1233689,4,2005-06-14,15956
493587,3,2004-10-05,9205
179304,3,2004-12-06,4479
2210909,3,2004-12-20,16977
1706645,3,2005-09-24,758
1293893,2,2000-05-23,11701
1312412,3,2000-03-04,7534
567495,5,2003-06-30,8327
634908,3,2004-12-31,13423
464110,4,2004-11-02,10872
633156,4,2004-05-31,11732
995272,2,2005-08-05,10759
2265864,4,2004-07-21,14960
2014617,3,2005-08-15,8376
2125368,4,2004-03-25,17537
777010,5,2005-09-07,15700
575972,4,2005-07-15,9909
1205462,3,2005-02-18,10429
970471,5,2005-04-07,2452
2479320,3,2003-10-04,295
655156,4,2004-11-30,197
306009,3,2004-11-12,10809
612111,3,2005-05-22,17580
658645,4,2003-08-27,12570
1878268,4,2005-09-01,2465
1094918,5,2005-10-21,14928
1635381,4,2005-10-27,5237
2239213,2,2005-01-27,14968
1523524,2,2004-03-02,10436
2631815,5,2004-04-02,3085
2229960,3,2004-09-07,1843
163893,4,2003-08-06,12676
14682,3,2004-08-22,9635
592445,4,2004-12-21,11090
1095309,2,2003-07-27,16037
110288,2,2002-07-31,6219
564647,4,2004-04-22,1615
59143,4,2004-11-15,9508
1356381,5,2004-06-28,2757
2227455,3,2005-03-14,6844
1653871,4,2004-04-19,12317
117386,1,2005-10-31,3098
24294,4,2004-07-12,6329
2069625,2,2005-12-02,1709
1639792,3,2002-03-14,1615
1641911,5,2004-12-10,2371
960577,5,2005-02-07,3079
100712,4,2005-10-01,9939
574947,3,2004-10-20,15674
445660,3,2004-12-21,3605
2228457,3,2004-06-01,1975
827097,4,2004-05-27,6574
2024800,3,2004-07-18,14459
472729,5,2004-06-16,16707
1921620,2,2004-11-29,2342
752696,3,2005-08-08,11171
2174801,2,2004-05-03,13524
2196309,5,2002-12-03,14056
1746941,4,2003-08-26,10225
780984,3,2004-11-27,6268
2533561,2,2004-11-14,12818
1395619,2,2005-03-27,14889
1468986,2,2004-06-23,6398
2331421,3,2004-09-28,9330
938447,5,2002-06-17,299
1629456,5,2004-12-17,5496
489743,5,2004-06-03,17215
1663295,4,2004-04-01,4356
2327803,5,2001-02-18,13073
924352,5,2003-03-04,9426
82251,4,2005-02-23,17424
648596,2,2005-03-03,2554
1912002,4,2005-12-01,13102
416518,4,2005-03-04,705
997702,3,2004-02-11,10607
2494753,3,2004-04-01,14342
427821,3,2005-03-09,16082
1920565,4,2004-04-01,3427
207951,4,2005-12-30,12161
1626301,3,2005-07-30,1255
943056,2,2004-10-18,10275
516571,4,2003-10-17,3165
503809,3,2005-03-06,5472
2173870,2,2002-03-29,14407
2517390,5,2005-04-19,6971
2636398,3,2004-11-16,8177
1254683,4,2004-02-09,9685
1090412,4,2003-10-03,985
162333,3,2001-06-02,16339
999768,3,2005-07-10,5317
2032944,3,2004-04-20,15099
911514,5,2005-08-04,17324
305378,4,2005-03-20,9818
736394,3,2005-09-27,5345
626328,5,2005-05-31,6642
149015,2,2001-01-16,4109
1764804,4,2005-08-04,12494
2058125,4,2005-08-23,12828
960770,2,2005-12-31,16668
1444923,2,2005-07-17,6042
1342369,3,2005-10-23,111
768911,3,2004-06-02,1289
790348,4,2004-01-04,8682
1296537,1,2005-09-09,7879
4315,5,2001-10-08,8682
232326,4,2004-09-29,1220
356157,5,2004-03-21,9111
2335459,5,2004-05-28,17129
52439,3,2005-01-12,4656
380488,3,2004-11-16,16516
2647661,1,2001-05-15,13073
2250552,4,2005-04-25,14852
1717675,5,2004-08-04,8904
2597040,5,2004-12-16,17560
1443495,4,2004-09-03,2495
2584687,5,2005-11-02,17574
934835,3,2004-08-21,15409
2449569,2,2004-10-08,17149
660228,5,2002-05-26,2462
20646,5,2005-06-17,6386
23808,4,2004-03-17,16922
646676,3,2005-04-05,6994
1434880,4,2004-11-08,17560
1660800,5,2002-01-20,2152
1573306,3,2000-01-16,4393
1519636,3,2004-06-23,4479
2303836,3,2005-10-19,8883
2234729,4,2005-06-12,14047
979053,3,2005-04-12,1799
29000,3,2004-05-03,14664
1056078,4,2005-08-27,7624
1387525,4,2004-04-03,4506
397923,4,2002-10-24,8954
646757,3,2004-09-02,7534
1348556,3,2002-04-04,6972
206893,1,2005-05-27,11658
213704,4,2001-06-22,8317
1182451,3,2004-11-24,11904
2438614,5,2005-09-15,13439
2082182,4,2004-03-29,11013
2455281,5,2005-11-02,7193
65190,3,2002-05-23,5054
543560,5,2005-09-22,3333
536967,5,2004-07-12,257
389496,2,2004-06-17,3085
734458,5,2004-08-02,14039
1964698,5,2004-12-29,1865
327783,3,2004-03-10,4956
1553054,3,2004-11-17,3579
2128882,3,2004-02-09,3254
168624,4,2002-03-29,15385
1905561,4,2005-07-26,17762
183674,4,2005-07-05,17324
995925,5,2005-09-07,1561
2068869,4,2000-12-14,6974
778016,5,2005-08-03,14712
575207,5,2005-07-29,15788
1229656,4,2004-07-15,4972
1377297,3,2004-11-15,2851
2088700,5,2004-11-09,2371
49355,5,2002-09-27,15163
519866,3,2004-12-09,550
1062600,3,2004-12-28,6599
1001833,4,2004-08-13,8904
920932,5,2005-03-23,12911
2581876,2,2001-10-19,759
2477490,4,2003-08-19,8327
392801,4,2001-01-17,708
1902747,3,2005-01-03,3612
167477,4,2004-01-29,5317
102919,4,2004-06-18,13542
71874,3,2004-09-22,4740
2218826,2,2005-03-17,3153
1457172,4,2005-02-27,10461
1880766,4,2004-09-14,658
1064977,3,2005-02-09,3756
1349680,3,2005-02-22,14215
1473980,5,2005-08-18,10359
497249,4,2003-05-21,8603
2129706,4,2004-12-17,442
1194467,4,2004-11-01,17207
2214360,5,2004-03-24,9120
336174,3,2002-07-29,10981
737795,4,2004-08-18,15844
2533753,5,2004-01-13,3860
1158708,3,2003-11-14,7399
2403299,3,2003-12-10,7240
2311775,3,2005-04-24,5762
1229752,2,2005-08-09,8393
466842,4,2002-08-25,10230
188613,3,2001-11-02,9116
763836,4,2004-02-19,2430
1251028,4,2005-05-25,9254
511458,4,2003-09-02,1770
1863477,3,2005-05-16,3216
1406613,4,2004-12-31,6386
1434061,2,2004-02-16,15764
731217,4,2000-06-25,2953
766546,3,2005-02-28,16139
1267586,5,2003-11-29,7624
2251863,1,2002-05-23,1659
1551807,4,2005-11-13,17709
1614749,3,2005-01-26,14940
1886037,4,2005-01-29,13073
942769,3,2004-04-08,2163
1639598,5,2005-05-02,5055
2278766,3,2002-10-29,10607
2548770,3,2005-01-11,8387
1223933,4,2005-09-18,5071
1190513,3,2005-11-26,6850
1842617,4,2005-07-25,17482
995459,4,2003-07-13,11663
186908,2,2002-01-06,15393
1953458,4,2005-05-17,5055
1276999,4,2005-03-05,14050
1227064,5,2005-02-01,14144
1304342,5,2005-03-03,5621
729894,2,2005-04-01,3756
1827355,4,2005-03-27,331
2181542,3,2002-04-17,4141
2120864,3,2003-07-10,5448
930935,2,2005-06-28,6708
1298190,4,2005-10-08,10080
1598514,4,2002-09-04,11315
1250823,2,2004-08-24,12582
132277,3,2005-03-26,442
1210748,4,2002-04-16,7624
561636,5,2000-06-13,1659
1949759,4,2004-08-06,15124
553998,3,2005-03-20,17506
93124,4,2005-06-12,14856
1907290,3,2005-06-09,12497
1898799,3,2005-06-30,14215
2502188,2,2005-06-07,4801
1756966,4,2005-03-03,5762
1927761,1,2005-05-07,17064
313694,5,2004-04-17,1595
359899,4,2005-08-01,16882
1690086,3,2004-09-15,4656
776905,5,2005-08-15,12435
2414531,5,2000-03-22,17499
2510664,4,2005-06-25,15818
1847393,3,2003-05-04,2389
830300,4,2004-05-14,2163
670416,2,2002-01-19,1861
2219523,3,2005-11-16,14209
755773,4,2004-06-20,1962
895732,5,2004-12-14,12090
1036305,3,2005-01-20,5571
2209044,3,2004-06-15,14131
2181739,4,2004-08-20,7163
255750,5,2004-10-04,1754
39771,4,2001-07-26,15472
1523169,5,2004-11-05,9628
2029743,2,2004-08-26,6994
2528078,4,2005-10-07,406
542323,4,2004-01-27,6931
776014,3,2002-02-27,9960
1138840,3,2003-09-18,12843
743911,4,2005-01-03,14574
1413265,5,2004-11-02,3463
1891149,3,2004-11-15,11837
1648423,5,2003-07-04,14590
598610,5,2005-02-16,3713
1617675,3,2003-09-27,1983
2284552,4,2005-04-06,14531
323623,5,2005-09-30,9628
670926,5,2005-12-19,16008
2442973,3,2001-01-30,7563
1593063,3,2005-03-07,7494
890367,3,2005-04-23,4302
912209,4,2005-09-17,2913
2561713,4,2004-09-07,15393
1389690,4,2004-07-29,5181
1987569,3,2002-07-30,15450
705904,4,2005-01-09,413
1840584,1,2004-04-01,6362
153237,1,2005-10-09,16767
2242672,4,2004-08-30,6555
1427,4,2003-07-03,12074
1800808,4,2005-06-08,16532
543225,4,2002-09-23,7155
2552047,5,2005-04-29,9144
267594,3,2004-02-26,896
804044,5,2004-03-24,6739
1365955,3,2005-01-21,11182
543572,5,2004-07-16,6797
2311296,2,2004-06-15,16872
154669,3,2004-06-16,12161
2578120,3,2004-06-03,5434
2363387,3,2005-03-17,7249
925194,4,2004-03-21,15342
1429376,3,2003-07-24,12047
231721,4,2004-09-04,4640
961271,4,2003-12-01,11999
1538616,4,2001-11-27,17621
1765816,2,2005-06-29,3713
1627382,4,2005-04-13,15788
796093,1,2003-07-13,11165
618011,4,2004-08-12,10152
186445,4,2005-11-17,7827
2057915,3,2004-08-07,2452
79267,3,2005-06-14,14574
2141635,5,2005-11-26,14646
1872071,3,2002-01-26,4577
825324,4,2005-04-25,15234
583875,4,2004-02-05,17157
1772651,3,2005-04-26,16522
2247646,4,2003-12-02,7330
2235641,4,2005-06-04,5515
880271,4,2004-08-30,2953
1583994,3,2002-07-31,4089
1998465,4,2003-12-23,4751
1042614,3,2003-08-29,6687
1637997,3,2003-06-14,2470
1736217,1,2004-07-20,12675
500629,2,2002-04-14,16139
1804010,3,2003-10-17,571
1304144,3,2005-05-23,4862
1935592,5,2005-01-31,6362
1366312,4,2004-03-24,6060
2128386,5,2003-02-28,15758
852389,3,2005-03-26,12530
1939283,3,2004-06-20,4141
2338834,4,2005-01-19,10820
1820247,2,2005-04-30,12500
2062350,5,2004-11-23,7928
1000569,1,2002-10-20,11089
708396,5,2004-05-09,6510
1877483,2,2004-08-23,6911
1589539,3,2005-08-23,16169
411030,4,2003-12-30,8086
99614,4,2005-04-06,1267
1446927,5,2005-02-12,3161
2637948,3,2002-03-20,5363
64765,3,2004-05-18,15788
1987434,3,2005-07-17,15953
2559608,1,2004-08-06,15361
1942798,4,2003-10-27,16286
1171283,4,2004-11-17,16767
409927,2,2005-04-06,8384
1349711,2,2003-02-13,6235
2587732,5,2004-11-08,12605
2385134,4,2002-05-07,15450
88909,2,2005-02-22,9111
588373,3,2004-11-06,15445
1700252,3,2004-08-08,5775
1502727,4,2002-03-02,14280
2045002,4,2005-09-14,3860
1168238,5,2004-06-29,14198
1576028,2,2003-01-10,6497
810392,4,2005-01-19,1877
1444489,5,2004-02-07,16302
2366453,2,2004-02-29,16997
2020685,3,2005-05-12,3782
1158194,4,2004-06-09,312
1420493,5,2003-08-24,16459
2512986,3,2004-06-16,17513
2480396,3,2005-06-20,2594
1966130,5,2004-09-07,2112
802872,3,2005-08-25,15450
721577,3,2005-09-02,10044
34408,4,2005-03-04,12084
1997656,3,2004-05-14,2254
1525361,3,2005-04-10,14109
445423,5,2004-02-24,8467
861220,4,2005-03-10,175
352062,5,2005-07-19,13593
314043,3,2003-11-05,9946
2233501,4,2005-02-20,8387
2247646,4,2005-07-28,11222
2557491,4,2005-03-13,5793
863916,5,2005-05-19,12792
629014,3,2003-10-14,12317
639827,3,2003-08-14,10123
1487091,5,2005-07-21,7230
2211440,5,2005-03-01,14776
2577594,3,2005-03-08,16286
190547,1,2004-05-01,5837
2593317,4,2002-12-27,1180
2275574,3,2004-11-16,15953
1311690,4,2004-07-25,15755
667799,4,2003-02-28,9340
1776625,4,2004-08-22,11186
707987,2,2005-02-14,10627
2539101,3,2004-08-24,3684
2436305,3,2003-01-01,14355
2180836,5,2005-07-18,6797
604949,3,2004-10-20,5997
1721885,5,2004-08-16,3610
1634095,1,2004-01-02,1975
1341723,4,2004-02-02,10730
1279971,3,2004-03-21,4269
467910,4,2003-09-17,16882
907760,4,2004-10-05,11283
2590741,3,2004-09-10,9882
146708,2,2004-07-05,4043
608234,4,2004-10-30,10225
2115271,3,2004-04-04,11089
1046765,4,2004-08-11,15445
1192061,5,2004-01-14,15758
602493,2,2004-07-08,14364
1675269,5,2005-12-03,4302
1655311,2,2005-03-22,1406
984482,2,2004-05-21,14312
568455,5,2005-01-10,15058
1645216,2,2003-10-07,2499
1953250,3,2004-07-20,3728
2450525,4,2004-09-27,4640
1483731,1,2005-05-29,2532
1655237,3,2005-04-07,12338
534508,4,2005-02-23,11314
2476207,5,2004-12-10,15997
2099446,3,2005-06-29,7067
188181,1,2004-04-03,2779
1569395,4,2003-09-04,4356
2465337,4,2005-04-04,13622
1308922,5,2005-09-22,5327
2200675,3,2005-04-05,14358
1817718,3,2005-04-18,16879
2329520,4,2005-05-31,3713
91176,3,2004-11-01,13977
2242128,5,2005-02-02,16522
1647196,1,2005-09-04,4862
1073729,3,2005-06-04,3611
1529934,3,2004-06-22,13524
1523579,3,2005-11-06,6255
582395,3,2005-11-01,6255
185039,4,2005-08-22,17180
1601783,3,2004-08-27,16565
15191,3,2003-06-12,15062
976615,4,2003-10-27,13524
1759377,5,2002-03-29,6099
810370,5,2005-01-26,5656
229195,2,2005-04-03,4705
2056584,5,2005-11-10,5561
2250613,4,2004-03-03,11613
424513,5,2004-04-01,17627
1689083,3,2003-12-02,10785
609908,3,2003-01-14,15421
838950,4,2005-01-25,13081
32563,4,2005-02-03,13526
1645486,2,2000-02-04,17004
1415597,4,2004-03-30,3489
1331553,4,2005-06-26,11198
1607897,2,2003-08-03,10176
1981621,4,2004-01-31,13923
1285411,5,2004-11-24,2342
818736,3,2004-03-04,8981
2232915,2,2005-10-04,8413
2348502,4,2004-09-23,3825
717024,5,2001-07-12,6908
340479,4,2004-11-12,6042
1199475,4,2004-12-29,5571
2044587,4,2004-01-24,3541
122786,4,2004-01-24,11089
2403229,4,2005-04-12,5997
160092,2,2003-10-30,3579
1858305,5,2005-09-18,3860
612641,2,2004-03-23,4977
50259,3,2005-02-05,1962
2283870,3,2005-05-23,6988
2108605,4,2005-12-18,13651
2640400,4,2004-10-11,12570
173976,4,2005-02-11,10820
1872148,3,2005-12-09,14103
2609372,1,2004-11-29,1983
648238,3,2004-10-26,9508
1293631,3,2005-09-10,2462
2269901,2,2005-01-27,3427
1534700,2,2005-08-04,2340
2118863,4,2004-10-31,2890
563992,5,2005-06-30,4956
860836,4,2005-02-17,994
2155485,5,2005-06-08,11882
823628,4,2004-02-26,9818
1806700,3,2004-11-03,3925
303917,5,2004-03-20,6231
2182670,3,2005-07-24,11209
1384334,5,2004-10-14,10042
1778599,2,2005-08-28,6555
2134111,3,2003-12-26,11999
2417983,4,2003-12-17,1890
111736,5,2004-06-19,4705
2459215,4,2005-11-28,16281
1323821,2,2003-10-28,10282
2142230,4,2005-02-16,7633
439240,5,2004-03-06,191
212817,3,2005-12-24,1693
1303962,3,2005-07-21,17474
2501912,1,2005-06-28,16242
1600698,3,2005-12-14,16438
1033053,4,2005-01-05,10620
1428255,5,2002-02-28,7779
819621,3,2005-06-03,10027
320973,4,2004-10-31,2922
726434,5,2005-07-07,11886
493287,4,2005-02-24,5154
2501062,4,2005-02-04,17560
493487,4,2005-10-06,9378
2222815,3,2005-06-26,9591
1829377,2,2005-11-22,8531
2594735,5,2005-07-31,12232
2142662,3,2004-06-14,14382
247861,5,2004-04-16,13580
1112365,3,2004-08-06,5054
2087190,4,2001-07-03,14712
2599664,4,2004-08-09,14621
1660348,2,2004-12-30,12090
1114324,4,2004-11-26,3782
282156,3,2004-08-12,1180
2404750,3,2004-09-03,3350
2245483,5,2003-11-24,16825
2061176,4,2002-10-23,6099
435680,4,2005-02-22,708
742710,4,2005-10-13,13673
2478364,5,2005-01-09,16604
712609,3,2004-10-25,9003
1469128,5,2005-04-16,13073
125903,3,2005-11-24,6736
1469669,4,2005-06-20,17324
400909,4,2004-04-27,5787
2151488,5,2004-12-07,3198
311622,4,2004-03-22,9048
2119118,3,2004-05-25,312
2239812,5,2004-04-09,148
895956,4,2005-05-19,10820
412018,2,2005-11-09,14459
1223427,1,2003-01-12,7544
2416293,4,2005-07-07,7971
895096,3,2004-11-13,13795
749121,3,2005-08-28,2212
1072055,3,2004-01-30,15540
607735,5,2004-11-12,6119
1404717,2,2003-12-17,14606
467392,3,2003-09-30,8677
2293307,4,2004-12-12,12280
1299368,2,2005-05-28,7767
1849621,4,2005-02-07,6833
1892187,4,2005-03-02,3333
348503,3,2003-06-12,10747
1500397,3,2005-03-24,143
1176296,5,2001-12-21,4656
680622,4,2000-09-09,14482
2157302,3,2005-11-12,15129
685513,3,2004-05-14,4262
933206,4,2004-12-28,8981
1886719,4,2004-12-21,6860
485601,5,2002-07-28,12096
536047,4,2005-05-04,5854
1421436,1,2003-04-06,12301
1539617,2,2004-08-02,8651
633151,3,2004-10-03,2395
817333,4,2005-01-24,6134
762639,4,2005-12-11,17176
1462959,5,2005-10-11,16459
1724717,3,2005-08-16,6874
1359770,5,2005-08-04,15953
896653,4,2004-03-15,8116
2314956,3,2003-10-08,3222
2284862,3,2004-12-06,6555
776513,3,2004-12-14,13580
2051520,4,2004-07-06,3730
1435346,4,2003-04-03,8387
1725519,4,2005-08-13,11134
1334718,5,2005-03-01,11573
276380,5,2005-05-17,7179
2356617,4,2004-07-17,1307
1126751,3,2005-03-08,13074
1228781,5,2004-04-10,15070
2567000,3,2005-08-12,17324
2223033,4,2004-11-12,13378
306658,4,2004-02-03,17328
2578839,3,2005-02-24,2580
1401465,5,2005-02-03,3371
337681,4,2004-09-20,1367
13266,4,2005-01-12,5472
1044034,3,2004-11-20,9340
2473320,5,2004-03-17,5309
847313,4,2002-11-27,2012
1007172,3,2005-09-10,8086
2219553,5,2002-11-13,16740
1298672,4,2005-08-24,10774
1156244,3,2005-01-08,8301
253783,2,2003-12-28,3418
1608066,4,2004-10-24,6029
854575,1,2005-02-22,14215
893731,4,2004-07-11,7852
261151,3,2004-11-04,13636
1372463,4,2004-06-30,17762
2619372,5,2005-02-15,16390
2157776,3,2005-09-13,6911
1723381,3,2004-07-05,4951
2139478,4,2004-08-09,4269
1549284,3,2004-11-30,4384
532726,3,2005-06-10,12966
1260831,3,2003-02-17,14016
2402139,2,2005-07-26,17541
1384935,3,2004-02-07,571
2065307,5,2002-03-01,5571
715968,5,2005-01-31,14240
705296,5,2005-05-10,1144
1017698,4,2004-10-29,5788
530289,4,2005-05-10,3198
1836648,1,2004-06-01,2953
1778851,5,2005-07-11,334
1306344,4,2003-02-18,16181
2462919,1,2001-04-25,17482
1923886,3,2004-04-16,14439
2465871,4,2002-09-01,13052
2612435,2,2003-12-04,3368
1455504,4,2005-08-22,14644
2246362,3,2005-06-21,3151
537270,4,2000-09-17,16377
18786,4,2004-07-23,11182
2460974,2,2004-09-01,14918
2116415,2,2005-08-02,13402
2426539,5,2003-08-07,11090
651142,4,2003-09-28,6099
1078623,3,2003-04-16,16242
1494391,4,2005-02-07,10168
2334859,4,2002-06-05,7937
1147208,4,2004-10-06,3893
2569757,5,2004-01-16,17339
398468,3,2005-01-08,4972
1692688,3,2005-01-02,10583
2161315,4,2004-09-16,17424
890669,2,2005-02-04,8357
2143764,4,2005-01-25,16604
2490710,2,2000-09-11,10886
1359882,2,2004-12-21,12056
768483,4,2005-05-02,6073
172118,4,2005-07-06,2443
683671,4,2005-02-15,4778
11676,2,2005-10-06,7696
1935937,5,2005-11-03,2890
273223,3,2005-05-25,11149
662156,2,2004-06-08,1035
2356898,4,2005-01-22,4341
1845415,4,2001-10-15,1693
2633733,5,2002-11-12,9863
471530,4,2005-06-24,7635
578455,3,2003-05-31,413
38946,3,2003-01-02,6497
1375172,4,2005-04-18,16640
2219523,3,2004-07-12,15563
575893,4,2004-04-26,2612
1880731,3,2002-01-27,9591
1173887,4,2005-09-03,13827
1363298,4,2003-09-13,14667
1683615,1,2005-09-15,1367
746150,3,2005-06-12,4740
521082,3,2004-07-22,2594
2026754,5,2004-10-19,223
564658,5,2005-01-05,4306
2111757,4,2004-05-05,13384
869525,3,2005-03-11,9617
1170765,3,2005-10-19,16891
2538157,4,2005-01-26,5496
940910,3,2005-02-21,8584
1684992,4,2005-01-11,12501
2477965,4,2005-11-22,6205
909167,3,2004-04-24,3756
2098963,4,2004-01-11,5793
1199475,3,2004-12-29,3463
1905989,5,2005-07-16,11077
1098752,4,2003-04-25,15124
2027215,2,2003-12-29,4271
2394097,5,2005-04-16,6989
1778851,4,2004-04-10,14410
2615044,5,2004-09-27,2391
105421,4,2003-11-21,15425
894877,4,2005-06-14,11398
1851595,4,2004-01-25,6510
1245150,4,2005-09-11,14358
627172,5,2005-10-12,9741
912107,4,2004-09-08,9049
1870219,3,2005-09-20,15366
1004453,5,2005-08-15,7416
20658,4,2005-04-26,17321
1267394,4,2000-12-28,2443
1367589,3,2004-09-03,7827
717338,1,2003-03-23,12244
1616500,2,2005-09-14,11903
488790,4,2005-03-23,5025
1677670,4,2005-03-08,789
2080890,3,2004-03-05,10451
2318608,4,2004-07-06,14240
2385963,4,2001-02-22,4100
1315344,5,2002-12-29,6555
2439029,4,2005-01-07,4262
2157096,4,2002-10-28,8531
1227603,3,2005-05-23,5033
2039521,3,2004-04-18,16721
520803,5,2004-09-02,4135
1024368,3,2002-12-21,11089
2393763,2,2004-09-26,13015
237732,4,2005-08-31,2955
395747,3,2005-01-03,15997
14185,4,2003-10-07,8295
310214,3,2005-08-03,16063
1927048,5,2004-10-29,14621
1089800,5,2004-09-19,4345
510117,5,2005-03-04,8966
1865846,2,2002-10-15,10176
1159247,4,2005-04-12,16068
736578,4,2005-07-06,1642
222025,4,2004-08-19,5223
1730063,3,2005-09-01,9828
1015537,3,2004-09-24,14712
1035650,5,2003-02-12,15844
2055508,2,2005-06-14,17479
205302,4,2004-12-13,6196
968798,4,2005-01-04,12034
2090313,4,2002-12-24,14856
592734,4,2004-04-22,5656
755549,3,2005-03-25,15409
1730699,4,2003-12-19,11152
1193447,4,2005-04-15,11149
433647,3,2005-01-06,15209
1192767,3,2005-01-07,12206
2188378,4,2003-11-02,11781
314903,5,2005-02-06,11271
846795,4,2004-12-07,15922
2221050,5,2003-06-23,14691
2116475,5,2004-04-16,3825
1772362,3,2005-06-05,3624
2448234,3,2004-05-14,15764
501232,5,2005-08-24,14312
2634707,3,2003-12-17,8644
1198962,4,2004-06-12,6281
1386822,5,2005-09-08,4956
662550,5,2005-07-01,9208
1788942,4,2004-04-29,11198
2259279,3,2005-06-22,17580
2516211,3,2004-06-17,11859
2411778,5,2005-08-06,10436
846786,3,2004-05-26,10123
1457134,3,2005-07-25,5807
626050,4,2005-09-25,9828
832928,4,2004-02-08,3648
352768,3,2005-04-05,3824
1789747,2,2000-02-22,3253
46231,3,2004-10-11,10027
27434,3,2004-03-09,6329
2056783,4,2005-12-04,14482
72607,2,2005-11-19,2391
1311438,3,2005-06-19,7234
1141463,3,2004-09-02,17474
1950604,5,2005-04-06,313
924839,5,2004-07-28,4683
824911,5,2004-02-04,299
1820859,4,2004-09-13,9613
2106758,5,2004-11-14,1799
917160,3,2004-07-07,14978
71502,4,2005-09-19,1703
38969,5,2004-09-11,14621
63634,5,2003-08-23,5787
556031,5,2002-12-27,1590
2517833,3,2005-10-12,13255
1111007,3,2004-11-18,15582
1217695,1,2003-09-23,6287
1260854,2,2004-01-28,13207
2099603,4,2002-12-09,6555
1928844,5,2005-05-28,7184
1201695,5,2003-07-28,1324
2582052,2,2003-09-02,4345
1381552,2,2003-12-16,13534
155193,4,2005-09-04,6219
1024533,5,2005-05-17,7057
2264667,2,2005-12-08,11837
1931026,2,2005-01-10,5363
248435,4,2004-03-15,11040
2125302,3,2001-12-23,12047
481416,5,2004-01-31,83
62801,4,2004-04-25,10739
767832,1,2004-07-23,12160
2323189,4,2004-04-26,10274
603543,3,2005-11-29,15540
1420371,2,2003-10-02,1832
2424839,4,2005-09-04,6960
1344484,2,2005-09-19,8447
740562,4,2000-03-07,14367
1169571,3,2005-01-05,1744
1610690,5,2004-07-29,14358
1071510,4,2005-09-04,4306
2585465,4,2005-09-04,9950
423607,2,2004-03-27,17346
1240584,5,2005-01-05,12232
1606561,1,2004-05-06,17431
1673812,3,2003-09-10,8644
743551,2,2000-02-28,8171
1682916,3,2005-06-13,13526
344411,1,2005-02-01,2342
596648,3,2005-04-25,16384
885386,3,2005-05-12,16703
2142230,3,2005-03-09,15445
240742,4,2005-04-14,15894
2502499,2,2004-06-06,6988
700288,4,2004-12-12,15048
2572942,5,2005-03-18,13384
280802,4,2005-07-17,5496
1389812,4,2005-03-02,1175
2021209,3,2004-06-18,2371
1904987,4,2004-06-04,5056
548355,5,2005-01-06,2457
1410444,4,2005-05-06,14873
2252912,4,2005-08-24,16223
1094850,3,2001-10-18,11242
2408422,4,2005-02-23,7779
2066039,5,2005-02-01,4996
787977,4,2005-01-19,13883
2181339,4,2002-12-21,16377
1713525,1,2004-05-16,13555
676190,3,2005-02-13,7613
800217,4,2005-05-29,8393
1936518,4,2003-05-29,9886
2561891,4,2004-03-22,3165
123750,4,2002-10-14,1202
1792741,3,2002-10-13,2783
2460284,3,2004-04-23,15084
1361614,3,2004-11-06,3414
661383,3,2004-12-07,10429
178603,4,2003-12-01,14410
678157,2,2003-09-10,5055
2316974,4,2004-02-01,15394
